year,pref,計,針葉樹_計,針葉樹_あかまつ・くろまつ,針葉樹_すぎ,針葉樹_ひのき,針葉樹_もみ・つが,針葉樹_からまつ,針葉樹_えぞまつ・とどまつ,針葉樹_その他,広葉樹_計,広葉樹_なら,広葉樹_ぶな,広葉樹_その他
1964,長崎県,342.0,250.0,91.0,82.0,76.0,1.0,,,0.0,92.0,,1.0,91.0
1964,長野県,2073.0,1577.0,279.0,126.0,249.0,246.0,,447.0,230.0,495.0,26.0,103.0,367.0
1964,青森県,1317.0,1035.0,216.0,459.0,4.0,,,15.0,341.0,282.0,10.0,131.0,141.0
1964,静岡県,1559.0,1361.0,158.0,659.0,392.0,132.0,,7.0,13.0,198.0,4.0,25.0,169.0
1964,香川県,137.0,124.0,92.0,10.0,20.0,1.0,,0.0,1.0,13.0,0.0,,13.0
1964,高知県,1196.0,931.0,203.0,285.0,259.0,175.0,,,9.0,265.0,2.0,17.0,246.0
1964,鳥取県,510.0,369.0,140.0,179.0,49.0,0.0,,1.0,0.0,141.0,5.0,24.0,112.0
1964,鹿児島県,1589.0,976.0,394.0,361.0,207.0,11.0,,,3.0,613.0,,3.0,609.0
1965,三重県,1001.0,946.0,151.0,467.0,297.0,25.0,,1.0,5.0,55.0,3.0,6.0,46.0
1965,京都府,669.0,588.0,229.0,223.0,124.0,11.0,,0.0,1.0,81.0,1.0,13.0,67.0
1965,佐賀県,294.0,234.0,67.0,103.0,64.0,0.0,,,0.0,60.0,1.0,1.0,58.0
1965,全国,49534.0,34954.0,8313.0,12984.0,5373.0,1453.0,,5647.0,1184.0,14580.0,959.0,2259.0,11362.0
1965,兵庫県,893.0,815.0,358.0,316.0,125.0,15.0,,0.0,1.0,78.0,5.0,13.0,60.0
1965,北海道,10166.0,5133.0,5.0,32.0,0.0,1.0,,4850.0,245.0,5033.0,537.0,298.0,4198.0
1965,千葉県,353.0,342.0,171.0,139.0,26.0,4.0,,1.0,1.0,11.0,0.0,0.0,11.0
1965,和歌山県,670.0,593.0,92.0,284.0,179.0,36.0,,0.0,2.0,77.0,1.0,4.0,72.0
1965,埼玉県,322.0,244.0,21.0,104.0,55.0,57.0,,1.0,6.0,78.0,2.0,8.0,68.0
1965,大分県,1044.0,869.0,232.0,478.0,139.0,19.0,,0.0,1.0,175.0,2.0,5.0,168.0
1965,大阪府,87.0,82.0,38.0,23.0,19.0,1.0,,1.0,0.0,5.0,0.0,0.0,5.0
1965,奈良県,1088.0,975.0,101.0,491.0,312.0,64.0,,3.0,4.0,113.0,4.0,18.0,91.0
1965,宮城県,737.0,534.0,192.0,284.0,39.0,9.0,,5.0,5.0,203.0,4.0,55.0,144.0
1965,宮崎県,1931.0,1190.0,327.0,561.0,178.0,120.0,,0.0,4.0,741.0,5.0,6.0,730.0
1965,富山県,231.0,159.0,32.0,112.0,2.0,0.0,,7.0,6.0,72.0,3.0,41.0,28.0
1965,山口県,881.0,651.0,413.0,152.0,83.0,0.0,,,3.0,230.0,7.0,3.0,220.0
1965,山形県,634.0,363.0,53.0,285.0,5.0,1.0,,14.0,5.0,271.0,15.0,164.0,92.0
1965,山梨県,632.0,448.0,94.0,54.0,54.0,158.0,,63.0,25.0,184.0,10.0,10.0,164.0
1965,岐阜県,1691.0,951.0,200.0,246.0,312.0,91.0,,10.0,92.0,740.0,50.0,232.0,458.0
1965,岡山県,717.0,628.0,328.0,157.0,138.0,1.0,,3.0,1.0,89.0,5.0,11.0,73.0
1965,岩手県,1829.0,968.0,462.0,367.0,52.0,0.0,,72.0,15.0,861.0,39.0,242.0,580.0
1965,島根県,939.0,552.0,340.0,156.0,55.0,1.0,,0.0,0.0,387.0,11.0,11.0,365.0
1965,広島県,1306.0,1037.0,671.0,207.0,147.0,10.0,,0.0,2.0,269.0,10.0,15.0,244.0
1965,徳島県,750.0,560.0,85.0,351.0,83.0,39.0,,,2.0,190.0,4.0,11.0,175.0
1965,愛媛県,1047.0,871.0,323.0,298.0,210.0,36.0,,1.0,3.0,176.0,8.0,15.0,153.0
1965,愛知県,730.0,690.0,116.0,302.0,238.0,22.0,,5.0,7.0,40.0,1.0,1.0,38.0
1965,新潟県,687.0,563.0,139.0,412.0,2.0,1.0,,5.0,4.0,124.0,5.0,58.0,61.0
1965,東京都,138.0,123.0,13.0,71.0,29.0,9.0,,0.0,1.0,15.0,0.0,2.0,13.0
1965,栃木県,796.0,662.0,95.0,316.0,187.0,36.0,,16.0,12.0,134.0,17.0,36.0,81.0
1965,沖縄県,,,,,,,,,,,,,
1965,滋賀県,309.0,270.0,121.0,104.0,43.0,2.0,,0.0,0.0,39.0,0.0,10.0,29.0
1965,熊本県,1377.0,1080.0,224.0,547.0,265.0,37.0,,2.0,5.0,297.0,5.0,8.0,284.0
1965,石川県,421.0,394.0,121.0,208.0,14.0,7.0,,0.0,44.0,27.0,0.0,10.0,17.0
1965,神奈川県,116.0,95.0,24.0,39.0,28.0,3.0,,1.0,0.0,21.0,0.0,1.0,20.0
1965,福井県,444.0,320.0,93.0,215.0,12.0,0.0,,0.0,0.0,124.0,5.0,38.0,81.0
1965,福岡県,741.0,647.0,176.0,323.0,143.0,2.0,,1.0,2.0,94.0,2.0,5.0,87.0
1965,福島県,1568.0,1009.0,350.0,439.0,142.0,29.0,,24.0,25.0,559.0,42.0,205.0,312.0
1965,秋田県,2015.0,1516.0,91.0,1356.0,12.0,0.0,,16.0,41.0,499.0,40.0,303.0,156.0
1965,群馬県,827.0,547.0,60.0,245.0,115.0,22.0,,88.0,17.0,280.0,23.0,67.0,190.0
1965,茨城県,652.0,560.0,168.0,256.0,130.0,3.0,,3.0,0.0,92.0,14.0,19.0,59.0
1965,長崎県,323.0,235.0,84.0,81.0,68.0,1.0,,0.0,1.0,88.0,1.0,1.0,86.0
1965,長野県,1983.0,1511.0,262.0,156.0,246.0,234.0,,428.0,185.0,472.0,35.0,100.0,337.0
1965,青森県,1328.0,1032.0,203.0,425.0,1.0,,,17.0,386.0,296.0,19.0,141.0,136.0
1965,静岡県,1540.0,1338.0,156.0,641.0,385.0,141.0,,6.0,9.0,202.0,8.0,27.0,167.0
1965,香川県,141.0,133.0,101.0,10.0,20.0,2.0,,,0.0,8.0,0.0,,8.0
1965,高知県,1230.0,995.0,212.0,325.0,288.0,165.0,,1.0,4.0,235.0,4.0,13.0,218.0
1965,鳥取県,482.0,346.0,122.0,170.0,54.0,0.0,,0.0,10.0,136.0,6.0,23.0,107.0
1965,鹿児島県,1518.0,968.0,350.0,394.0,208.0,13.0,,0.0,3.0,550.0,1.0,3.0,546.0
1966,三重県,997.0,944.0,144.0,457.0,307.0,25.0,,2.0,9.0,53.0,4.0,4.0,45.0
1966,京都府,695.0,598.0,227.0,240.0,120.0,9.0,,1.0,1.0,97.0,2.0,12.0,83.0
1966,佐賀県,311.0,241.0,66.0,109.0,66.0,0.0,,0.0,0.0,70.0,1.0,1.0,68.0
1966,全国,51023.0,34918.0,8052.0,13149.0,5422.0,1451.0,,5606.0,1238.0,16105.0,973.0,2407.0,12725.0
1966,兵庫県,893.0,819.0,395.0,295.0,114.0,13.0,,1.0,1.0,74.0,2.0,10.0,62.0
1966,北海道,10686.0,5166.0,4.0,26.0,0.0,1.0,,4870.0,265.0,5520.0,590.0,304.0,4626.0
1966,千葉県,359.0,348.0,163.0,153.0,28.0,3.0,,0.0,1.0,11.0,,0.0,11.0
1966,和歌山県,742.0,624.0,80.0,294.0,196.0,48.0,,0.0,6.0,118.0,2.0,12.0,104.0
1966,埼玉県,339.0,254.0,22.0,114.0,60.0,52.0,,2.0,4.0,85.0,2.0,18.0,65.0
1966,大分県,1035.0,859.0,233.0,465.0,134.0,25.0,,1.0,1.0,176.0,1.0,2.0,173.0
1966,大阪府,75.0,70.0,32.0,26.0,11.0,0.0,,0.0,1.0,5.0,0.0,1.0,4.0
1966,奈良県,1090.0,981.0,98.0,505.0,319.0,55.0,,2.0,2.0,109.0,7.0,20.0,82.0
1966,宮城県,777.0,511.0,178.0,280.0,39.0,6.0,,5.0,3.0,266.0,4.0,61.0,201.0
1966,宮崎県,1901.0,1118.0,282.0,533.0,186.0,114.0,,0.0,3.0,783.0,6.0,9.0,768.0
1966,富山県,239.0,158.0,35.0,113.0,2.0,0.0,,3.0,5.0,81.0,1.0,49.0,31.0
1966,山口県,884.0,629.0,422.0,138.0,60.0,2.0,,,7.0,255.0,4.0,0.0,251.0
1966,山形県,676.0,341.0,51.0,265.0,5.0,1.0,,12.0,7.0,335.0,10.0,179.0,146.0
1966,山梨県,669.0,461.0,86.0,55.0,58.0,188.0,,45.0,29.0,208.0,12.0,13.0,183.0
1966,岐阜県,1738.0,931.0,176.0,234.0,323.0,95.0,,10.0,93.0,807.0,48.0,245.0,514.0
1966,岡山県,689.0,599.0,300.0,154.0,142.0,1.0,,1.0,1.0,90.0,4.0,10.0,76.0
1966,岩手県,1927.0,968.0,460.0,366.0,44.0,0.0,,80.0,18.0,959.0,42.0,218.0,699.0
1966,島根県,1001.0,547.0,345.0,147.0,53.0,1.0,,,1.0,454.0,13.0,13.0,428.0
1966,広島県,1236.0,929.0,594.0,193.0,134.0,6.0,,,2.0,307.0,5.0,17.0,285.0
1966,徳島県,808.0,614.0,103.0,382.0,88.0,39.0,,0.0,2.0,194.0,3.0,13.0,178.0
1966,愛媛県,1039.0,861.0,315.0,286.0,219.0,41.0,,0.0,0.0,178.0,4.0,10.0,164.0
1966,愛知県,733.0,685.0,100.0,306.0,246.0,20.0,,1.0,12.0,48.0,1.0,2.0,45.0
1966,新潟県,673.0,538.0,126.0,401.0,3.0,1.0,,3.0,4.0,135.0,6.0,59.0,70.0
1966,東京都,148.0,126.0,15.0,74.0,26.0,10.0,,0.0,1.0,22.0,1.0,2.0,19.0
1966,栃木県,873.0,704.0,110.0,332.0,197.0,39.0,,10.0,16.0,169.0,15.0,40.0,114.0
1966,沖縄県,,,,,,,,,,,,,
1966,滋賀県,301.0,257.0,102.0,106.0,45.0,3.0,,,1.0,44.0,1.0,13.0,30.0
1966,熊本県,1455.0,1130.0,220.0,589.0,269.0,44.0,,2.0,6.0,325.0,6.0,12.0,307.0
1966,石川県,394.0,365.0,107.0,203.0,10.0,7.0,,1.0,37.0,29.0,0.0,11.0,18.0
1966,神奈川県,130.0,107.0,32.0,43.0,28.0,2.0,,1.0,1.0,23.0,0.0,3.0,20.0
1966,福井県,484.0,345.0,102.0,225.0,15.0,1.0,,0.0,2.0,139.0,5.0,38.0,96.0
1966,福岡県,762.0,662.0,178.0,334.0,146.0,2.0,,1.0,1.0,100.0,2.0,5.0,93.0
1966,福島県,1674.0,1036.0,347.0,473.0,135.0,25.0,,30.0,26.0,638.0,50.0,233.0,355.0
1966,秋田県,2068.0,1532.0,91.0,1382.0,3.0,0.0,,17.0,39.0,536.0,31.0,343.0,162.0
1966,群馬県,800.0,531.0,63.0,256.0,98.0,17.0,,78.0,19.0,269.0,18.0,68.0,183.0
1966,茨城県,632.0,556.0,158.0,255.0,138.0,2.0,,2.0,1.0,76.0,8.0,11.0,57.0
1966,長崎県,309.0,220.0,73.0,75.0,68.0,2.0,,0.0,2.0,89.0,1.0,1.0,87.0
1966,長野県,2025.0,1506.0,296.0,173.0,249.0,228.0,,397.0,163.0,519.0,31.0,125.0,363.0
1966,青森県,1361.0,1042.0,190.0,425.0,4.0,3.0,,19.0,401.0,319.0,11.0,155.0,153.0
1966,静岡県,1560.0,1345.0,141.0,657.0,381.0,136.0,,9.0,21.0,215.0,5.0,23.0,187.0
1966,香川県,142.0,135.0,94.0,15.0,25.0,1.0,,,0.0,7.0,,,7.0
1966,高知県,1266.0,991.0,207.0,333.0,294.0,152.0,,0.0,5.0,275.0,3.0,9.0,263.0
1966,鳥取県,514.0,359.0,119.0,185.0,54.0,1.0,,0.0,0.0,155.0,6.0,25.0,124.0
1966,鹿児島県,1612.0,935.0,326.0,387.0,205.0,10.0,,,7.0,677.0,1.0,2.0,674.0
1967,三重県,1068.0,996.0,157.0,462.0,343.0,26.0,,2.0,6.0,72.0,2.0,4.0,66.0
1967,京都府,628.0,530.0,210.0,191.0,113.0,12.0,,1.0,3.0,98.0,1.0,7.0,90.0
1967,佐賀県,308.0,228.0,54.0,111.0,61.0,1.0,,1.0,0.0,80.0,1.0,1.0,78.0
1967,全国,51813.0,33316.0,7586.0,12346.0,5141.0,1391.0,,5707.0,1145.0,18497.0,1065.0,2518.0,14914.0
1967,兵庫県,818.0,728.0,334.0,276.0,106.0,11.0,,0.0,1.0,90.0,3.0,12.0,75.0
1967,北海道,11875.0,5268.0,6.0,30.0,0.0,0.0,,5030.0,202.0,6607.0,622.0,334.0,5651.0
1967,千葉県,361.0,349.0,156.0,158.0,30.0,3.0,,0.0,2.0,12.0,,0.0,12.0
1967,和歌山県,743.0,604.0,82.0,281.0,186.0,47.0,,1.0,7.0,139.0,9.0,7.0,123.0
1967,埼玉県,346.0,250.0,26.0,115.0,59.0,45.0,,1.0,4.0,96.0,2.0,11.0,83.0
1967,大分県,1067.0,884.0,206.0,522.0,138.0,12.0,,0.0,6.0,183.0,1.0,7.0,175.0
1967,大阪府,64.0,58.0,28.0,18.0,11.0,1.0,,,0.0,6.0,0.0,2.0,4.0
1967,奈良県,1082.0,941.0,89.0,488.0,293.0,67.0,,0.0,4.0,141.0,5.0,16.0,120.0
1967,宮城県,784.0,492.0,182.0,254.0,39.0,7.0,,5.0,5.0,292.0,6.0,76.0,210.0
1967,宮崎県,1920.0,1024.0,251.0,478.0,187.0,104.0,,0.0,4.0,896.0,5.0,6.0,885.0
1967,富山県,252.0,156.0,30.0,112.0,2.0,,,4.0,8.0,96.0,5.0,39.0,52.0
1967,山口県,836.0,533.0,361.0,116.0,54.0,1.0,,0.0,1.0,303.0,5.0,2.0,296.0
1967,山形県,643.0,324.0,52.0,247.0,5.0,0.0,,13.0,7.0,319.0,18.0,183.0,118.0
1967,山梨県,631.0,439.0,89.0,56.0,47.0,191.0,,37.0,19.0,192.0,13.0,10.0,169.0
1967,岐阜県,1734.0,855.0,153.0,193.0,322.0,94.0,,13.0,80.0,879.0,57.0,217.0,605.0
1967,岡山県,689.0,585.0,288.0,147.0,146.0,0.0,,3.0,1.0,104.0,9.0,11.0,84.0
1967,岩手県,2128.0,946.0,452.0,360.0,41.0,1.0,,75.0,17.0,1182.0,51.0,265.0,866.0
1967,島根県,984.0,493.0,316.0,126.0,48.0,1.0,,1.0,1.0,491.0,17.0,17.0,457.0
1967,広島県,1215.0,888.0,600.0,154.0,117.0,15.0,,1.0,1.0,327.0,6.0,19.0,302.0
1967,徳島県,785.0,578.0,86.0,394.0,68.0,28.0,,0.0,2.0,207.0,3.0,14.0,190.0
1967,愛媛県,1018.0,838.0,304.0,288.0,212.0,31.0,,1.0,2.0,180.0,3.0,9.0,168.0
1967,愛知県,629.0,590.0,88.0,250.0,219.0,24.0,,1.0,8.0,39.0,1.0,5.0,33.0
1967,新潟県,629.0,478.0,115.0,348.0,2.0,1.0,,6.0,6.0,151.0,6.0,83.0,62.0
1967,東京都,155.0,138.0,13.0,81.0,27.0,15.0,,1.0,1.0,17.0,0.0,1.0,16.0
1967,栃木県,900.0,693.0,99.0,338.0,191.0,36.0,,10.0,19.0,207.0,20.0,59.0,128.0
1967,沖縄県,,,,,,,,,,,,,
1967,滋賀県,257.0,211.0,85.0,88.0,37.0,1.0,,0.0,0.0,46.0,0.0,8.0,38.0
1967,熊本県,1420.0,1070.0,243.0,524.0,252.0,43.0,,2.0,6.0,350.0,6.0,11.0,333.0
1967,石川県,359.0,328.0,91.0,179.0,8.0,7.0,,2.0,41.0,31.0,0.0,12.0,19.0
1967,神奈川県,121.0,96.0,27.0,46.0,22.0,1.0,,0.0,0.0,25.0,0.0,0.0,25.0
1967,福井県,497.0,327.0,89.0,217.0,17.0,0.0,,1.0,3.0,170.0,7.0,55.0,108.0
1967,福岡県,694.0,591.0,163.0,295.0,128.0,2.0,,0.0,3.0,103.0,2.0,2.0,99.0
1967,福島県,1646.0,958.0,331.0,408.0,130.0,32.0,,27.0,30.0,688.0,43.0,239.0,406.0
1967,秋田県,2175.0,1533.0,102.0,1371.0,0.0,1.0,,14.0,45.0,642.0,40.0,355.0,247.0
1967,群馬県,745.0,475.0,51.0,225.0,97.0,19.0,,69.0,14.0,270.0,17.0,63.0,190.0
1967,茨城県,622.0,534.0,152.0,255.0,122.0,2.0,,2.0,1.0,88.0,11.0,8.0,69.0
1967,長崎県,316.0,220.0,76.0,82.0,60.0,2.0,,0.0,0.0,96.0,1.0,1.0,94.0
1967,長野県,1935.0,1372.0,260.0,151.0,228.0,212.0,,356.0,165.0,563.0,37.0,110.0,416.0
1967,青森県,1436.0,998.0,202.0,397.0,1.0,,,14.0,384.0,438.0,13.0,174.0,251.0
1967,静岡県,1466.0,1234.0,140.0,612.0,353.0,112.0,,6.0,11.0,232.0,6.0,21.0,205.0
1967,香川県,120.0,109.0,88.0,9.0,12.0,0.0,,,0.0,11.0,,,11.0
1967,高知県,1322.0,950.0,185.0,310.0,299.0,150.0,,0.0,6.0,372.0,2.0,10.0,360.0
1967,鳥取県,465.0,313.0,111.0,147.0,55.0,0.0,,0.0,0.0,152.0,5.0,27.0,120.0
1967,鹿児島県,1635.0,859.0,331.0,335.0,180.0,9.0,,,4.0,776.0,2.0,2.0,772.0
1968,三重県,1026.0,930.0,115.0,451.0,332.0,28.0,,1.0,3.0,96.0,0.0,3.0,93.0
1968,京都府,548.0,455.0,176.0,151.0,110.0,10.0,,3.0,5.0,93.0,1.0,4.0,88.0
1968,佐賀県,275.0,211.0,43.0,106.0,62.0,0.0,,,0.0,64.0,0.0,1.0,63.0
1968,全国,48169.0,30119.0,6587.0,11291.0,4709.0,1335.0,,5116.0,1081.0,18050.0,997.0,2267.0,14786.0
1968,兵庫県,737.0,633.0,284.0,238.0,93.0,11.0,,3.0,4.0,104.0,2.0,11.0,91.0
1968,北海道,11018.0,4746.0,0.0,37.0,0.0,0.0,,4518.0,191.0,6272.0,563.0,289.0,5420.0
1968,千葉県,368.0,356.0,146.0,174.0,29.0,5.0,,0.0,2.0,12.0,0.0,0.0,12.0
1968,和歌山県,660.0,536.0,66.0,253.0,157.0,50.0,,0.0,10.0,124.0,9.0,6.0,109.0
1968,埼玉県,332.0,251.0,23.0,123.0,60.0,39.0,,1.0,5.0,81.0,1.0,9.0,71.0
1968,大分県,957.0,793.0,170.0,486.0,122.0,12.0,,0.0,3.0,164.0,1.0,3.0,160.0
1968,大阪府,66.0,61.0,26.0,22.0,12.0,1.0,,0.0,0.0,5.0,0.0,2.0,3.0
1968,奈良県,1048.0,908.0,82.0,466.0,283.0,69.0,,0.0,8.0,140.0,6.0,12.0,122.0
1968,宮城県,826.0,483.0,185.0,247.0,35.0,4.0,,7.0,5.0,343.0,9.0,75.0,259.0
1968,宮崎県,1750.0,872.0,196.0,410.0,147.0,115.0,,0.0,4.0,878.0,3.0,4.0,871.0
1968,富山県,226.0,137.0,26.0,95.0,2.0,2.0,,2.0,10.0,89.0,4.0,32.0,53.0
1968,山口県,745.0,458.0,305.0,106.0,44.0,1.0,,0.0,2.0,287.0,3.0,1.0,283.0
1968,山形県,596.0,311.0,43.0,247.0,3.0,0.0,,14.0,4.0,285.0,12.0,155.0,118.0
1968,山梨県,569.0,387.0,75.0,45.0,44.0,155.0,,44.0,24.0,182.0,13.0,11.0,158.0
1968,岐阜県,1525.0,781.0,129.0,155.0,304.0,86.0,,15.0,92.0,744.0,50.0,148.0,546.0
1968,岡山県,657.0,496.0,238.0,135.0,121.0,1.0,,0.0,1.0,161.0,3.0,3.0,155.0
1968,岩手県,2123.0,891.0,447.0,314.0,47.0,0.0,,68.0,15.0,1232.0,63.0,267.0,902.0
1968,島根県,942.0,454.0,299.0,111.0,35.0,2.0,,1.0,6.0,488.0,11.0,10.0,467.0
1968,広島県,1063.0,757.0,512.0,130.0,106.0,8.0,,0.0,1.0,306.0,7.0,9.0,290.0
1968,徳島県,756.0,527.0,87.0,358.0,55.0,25.0,,0.0,2.0,229.0,5.0,10.0,214.0
1968,愛媛県,997.0,835.0,306.0,288.0,208.0,31.0,,0.0,2.0,162.0,3.0,11.0,148.0
1968,愛知県,543.0,504.0,61.0,232.0,182.0,19.0,,1.0,9.0,39.0,0.0,5.0,34.0
1968,新潟県,582.0,424.0,97.0,311.0,2.0,0.0,,5.0,9.0,158.0,6.0,71.0,81.0
1968,東京都,171.0,153.0,14.0,81.0,33.0,21.0,,2.0,2.0,18.0,0.0,1.0,17.0
1968,栃木県,833.0,625.0,78.0,311.0,179.0,35.0,,8.0,14.0,208.0,15.0,53.0,140.0
1968,沖縄県,,,,,,,,,,,,,
1968,滋賀県,262.0,217.0,91.0,78.0,44.0,2.0,,0.0,2.0,45.0,1.0,9.0,35.0
1968,熊本県,1185.0,853.0,169.0,444.0,197.0,40.0,,1.0,2.0,332.0,6.0,6.0,320.0
1968,石川県,311.0,285.0,81.0,157.0,7.0,7.0,,1.0,32.0,26.0,0.0,6.0,20.0
1968,神奈川県,125.0,98.0,24.0,47.0,21.0,5.0,,0.0,1.0,27.0,0.0,0.0,27.0
1968,福井県,437.0,292.0,75.0,199.0,13.0,1.0,,0.0,4.0,145.0,6.0,56.0,83.0
1968,福岡県,629.0,523.0,110.0,292.0,114.0,3.0,,1.0,3.0,106.0,1.0,3.0,102.0
1968,福島県,1553.0,861.0,282.0,382.0,105.0,33.0,,27.0,32.0,692.0,46.0,235.0,411.0
1968,秋田県,2099.0,1446.0,80.0,1309.0,1.0,0.0,,11.0,45.0,653.0,39.0,346.0,268.0
1968,群馬県,759.0,471.0,47.0,224.0,103.0,22.0,,59.0,16.0,288.0,22.0,62.0,204.0
1968,茨城県,563.0,464.0,124.0,217.0,119.0,2.0,,0.0,2.0,99.0,11.0,11.0,77.0
1968,長崎県,297.0,202.0,61.0,78.0,60.0,2.0,,0.0,1.0,95.0,1.0,1.0,93.0
1968,長野県,1770.0,1216.0,227.0,116.0,248.0,205.0,,289.0,131.0,554.0,39.0,102.0,413.0
1968,青森県,1418.0,918.0,196.0,362.0,2.0,0.0,,19.0,339.0,500.0,15.0,169.0,316.0
1968,静岡県,1253.0,1068.0,119.0,529.0,312.0,91.0,,5.0,12.0,185.0,4.0,14.0,167.0
1968,香川県,152.0,140.0,115.0,9.0,16.0,0.0,,,,12.0,0.0,0.0,12.0
1968,高知県,1171.0,870.0,162.0,289.0,259.0,148.0,,0.0,12.0,301.0,3.0,10.0,288.0
1968,鳥取県,454.0,274.0,97.0,121.0,54.0,0.0,,0.0,2.0,180.0,7.0,22.0,151.0
1968,鹿児島県,1492.0,711.0,265.0,269.0,162.0,12.0,,0.0,3.0,781.0,2.0,2.0,777.0
1969,三重県,913.0,855.0,80.0,396.0,348.0,26.0,,1.0,4.0,58.0,1.0,3.0,54.0
1969,京都府,476.0,386.0,141.0,122.0,112.0,8.0,,1.0,2.0,90.0,2.0,4.0,84.0
1969,佐賀県,254.0,196.0,46.0,99.0,50.0,0.0,,,1.0,58.0,,,58.0
1969,全国,46062.0,27839.0,5919.0,10458.0,4536.0,1252.0,,4633.0,1041.0,18223.0,884.0,2089.0,15250.0
1969,兵庫県,656.0,549.0,233.0,225.0,84.0,6.0,,,1.0,107.0,4.0,9.0,94.0
1969,北海道,10490.0,4297.0,11.0,32.0,1.0,,,4094.0,159.0,6193.0,497.0,267.0,5429.0
1969,千葉県,354.0,343.0,133.0,173.0,29.0,4.0,,,4.0,11.0,,,11.0
1969,和歌山県,638.0,489.0,57.0,231.0,155.0,44.0,,1.0,1.0,149.0,7.0,5.0,137.0
1969,埼玉県,336.0,247.0,28.0,125.0,56.0,34.0,,1.0,3.0,89.0,1.0,10.0,78.0
1969,大分県,878.0,722.0,158.0,447.0,106.0,10.0,,,1.0,156.0,0.0,3.0,153.0
1969,大阪府,60.0,55.0,23.0,18.0,14.0,,,,,5.0,,,5.0
1969,奈良県,983.0,860.0,72.0,425.0,304.0,56.0,,,3.0,123.0,4.0,9.0,106.0
1969,宮城県,801.0,430.0,162.0,230.0,26.0,5.0,,4.0,3.0,371.0,14.0,80.0,277.0
1969,宮崎県,1804.0,797.0,167.0,391.0,121.0,113.0,,1.0,4.0,1007.0,3.0,15.0,989.0
1969,富山県,226.0,127.0,24.0,93.0,1.0,0.0,,3.0,6.0,99.0,3.0,41.0,55.0
1969,山口県,714.0,424.0,276.0,102.0,41.0,1.0,,0.0,4.0,290.0,3.0,1.0,286.0
1969,山形県,634.0,312.0,43.0,251.0,3.0,0.0,,12.0,3.0,322.0,13.0,155.0,154.0
1969,山梨県,551.0,373.0,73.0,42.0,44.0,159.0,,39.0,16.0,178.0,14.0,8.0,156.0
1969,岐阜県,1467.0,744.0,119.0,146.0,310.0,75.0,,9.0,85.0,723.0,42.0,123.0,558.0
1969,岡山県,629.0,459.0,216.0,127.0,115.0,1.0,,0.0,,170.0,3.0,8.0,159.0
1969,岩手県,2095.0,868.0,431.0,306.0,37.0,5.0,,66.0,23.0,1227.0,53.0,234.0,940.0
1969,島根県,914.0,415.0,269.0,102.0,41.0,1.0,,0.0,2.0,499.0,12.0,11.0,476.0
1969,広島県,957.0,656.0,426.0,120.0,102.0,4.0,,0.0,4.0,301.0,3.0,7.0,291.0
1969,徳島県,672.0,439.0,73.0,282.0,49.0,34.0,,,1.0,233.0,2.0,10.0,221.0
1969,愛媛県,880.0,727.0,272.0,246.0,185.0,21.0,,,3.0,153.0,2.0,7.0,144.0
1969,愛知県,552.0,515.0,62.0,215.0,217.0,12.0,,0.0,9.0,37.0,2.0,1.0,34.0
1969,新潟県,549.0,391.0,94.0,289.0,1.0,0.0,,4.0,3.0,158.0,2.0,65.0,91.0
1969,東京都,144.0,125.0,7.0,74.0,32.0,11.0,,1.0,0.0,19.0,0.0,2.0,17.0
1969,栃木県,814.0,609.0,76.0,304.0,168.0,35.0,,10.0,16.0,205.0,17.0,57.0,131.0
1969,沖縄県,,,,,,,,,,,,,
1969,滋賀県,243.0,198.0,81.0,70.0,43.0,2.0,,,2.0,45.0,1.0,7.0,37.0
1969,熊本県,1203.0,793.0,156.0,401.0,183.0,47.0,,1.0,5.0,410.0,5.0,8.0,397.0
1969,石川県,288.0,251.0,63.0,142.0,9.0,9.0,,,28.0,37.0,0.0,12.0,25.0
1969,神奈川県,107.0,88.0,22.0,42.0,19.0,3.0,,1.0,1.0,19.0,0.0,1.0,18.0
1969,福井県,452.0,285.0,68.0,200.0,14.0,1.0,,1.0,1.0,167.0,6.0,46.0,115.0
1969,福岡県,579.0,478.0,98.0,262.0,114.0,3.0,,0.0,1.0,101.0,1.0,2.0,98.0
1969,福島県,1495.0,775.0,242.0,333.0,113.0,27.0,,28.0,32.0,720.0,39.0,222.0,459.0
1969,秋田県,2061.0,1401.0,91.0,1238.0,2.0,0.0,,7.0,63.0,660.0,37.0,318.0,305.0
1969,群馬県,754.0,460.0,47.0,212.0,97.0,28.0,,64.0,12.0,294.0,23.0,58.0,213.0
1969,茨城県,526.0,441.0,119.0,221.0,96.0,2.0,,2.0,1.0,85.0,15.0,9.0,61.0
1969,長崎県,275.0,173.0,49.0,68.0,53.0,1.0,,,2.0,102.0,,,102.0
1969,長野県,1632.0,1157.0,206.0,98.0,246.0,200.0,,265.0,142.0,475.0,30.0,79.0,366.0
1969,青森県,1394.0,919.0,184.0,368.0,2.0,,,11.0,354.0,475.0,9.0,143.0,323.0
1969,静岡県,1173.0,995.0,101.0,475.0,300.0,105.0,,3.0,11.0,178.0,5.0,12.0,161.0
1969,香川県,131.0,122.0,94.0,8.0,17.0,1.0,,,2.0,9.0,,,9.0
1969,高知県,1186.0,802.0,132.0,266.0,248.0,144.0,,,12.0,384.0,2.0,6.0,376.0
